2022-05-23 18:40:12,414 [Worker-3: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-function-dependencies/3.2.5-SNAPSHOT/maven-metadata.xml
2022-05-23 18:40:12,691 [Worker-3: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-function-dependencies/3.2.5-SNAPSHOT/maven-metadata.xml
2022-05-23 18:40:12,971 [Worker-3: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-function-dependencies/3.2.5-SNAPSHOT/spring-cloud-function-dependencies-3.2.5-20220523.072010-49.pom
2022-05-23 18:40:13,278 [Worker-3: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-function-dependencies/3.2.5-SNAPSHOT/spring-cloud-function-dependencies-3.2.5-20220523.072010-49.pom
2022-05-23 18:40:13,574 [Worker-3: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-gateway-dependencies/3.1.3-SNAPSHOT/maven-metadata.xml
2022-05-23 18:40:13,860 [Worker-3: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-gateway-dependencies/3.1.3-SNAPSHOT/maven-metadata.xml
2022-05-23 18:40:14,138 [Worker-3: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-gateway-dependencies/3.1.3-SNAPSHOT/spring-cloud-gateway-dependencies-3.1.3-20220522.211102-53.pom
2022-05-23 18:40:14,427 [Worker-3: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-gateway-dependencies/3.1.3-SNAPSHOT/spring-cloud-gateway-dependencies-3.1.3-20220522.211102-53.pom
2022-05-23 18:40:14,851 [Worker-3: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-sleuth-dependencies/3.1.2-SNAPSHOT/maven-metadata.xml
2022-05-23 18:40:15,132 [Worker-3: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-sleuth-dependencies/3.1.2-SNAPSHOT/maven-metadata.xml
